Best Prec @1 Accy,Accuracy of Class 0,Accuracy of Class 1,Accuracy of Class 2,Accuracy of Class 3,Accuracy of Class 4,Accuracy of Class 5,Accuracy of Class 6,Accuracy of Class 7,Accuracy of Class 8,Accuracy of Class 9,batch_size,shuffle,learning_rate,reg,momentum,loss_type,save_best,beta,dataset
0.27586957812309265,0.04404145106673241,0.18495574593544006,0.07640449702739716,0.4808429181575775,0.6263736486434937,0.0,,,,,16,True,0.0001,0.0005,0.99,Focal,True,0.999,BATTERY
0.27739131450653076,0.03367875516414642,0.2548672556877136,0.06404494494199753,0.4214559495449066,0.6387362480163574,0.0,,,,,16,True,0.0001,0.0005,0.99,Focal,True,0.995,BATTERY
0.2741304337978363,0.038860104978084564,0.2424778789281845,0.04494382068514824,0.4243294894695282,0.651098906993866,0.0,,,,,16,True,0.0001,0.0005,0.99,Focal,True,0.99,BATTERY
0.28999999165534973,0.04533678665757179,0.29646018147468567,0.07528089731931686,0.3840996026992798,0.6813187003135681,0.0,,,,,16,True,0.0001,0.001,0.99,Focal,True,0.999,BATTERY
0.2741304337978363,0.036269430071115494,0.22300885617733002,0.03258426859974861,0.4090038239955902,0.7211538553237915,0.0,,,,,16,True,0.0001,0.001,0.99,Focal,True,0.995,BATTERY
0.2756521701812744,0.02065613679587841,0.16430595517158508,0.0788235291838646,0.41816461086273193,0.7405475974082947,0.0,,,,,16,True,0.0001,0.001,0.99,Focal,True,0.99,BATTERY
0.2784782648086548,0.015795867890119553,0.2124645859003067,0.030588235706090927,0.3897823989391327,0.7887874841690063,0.0,,,,,16,True,0.0001,0.05,0.99,Focal,True,0.999,BATTERY
0.2760869562625885,0.001377410488203168,0.04555084928870201,0.010869565419852734,0.5108910799026489,0.7386723160743713,0.0,,,,,16,True,0.0001,0.05,0.99,Focal,True,0.995,BATTERY
0.2604347765445709,0.029792746528983116,0.17345133423805237,0.037078652530908585,0.42720305919647217,0.6868131756782532,0.0,,,,,16,True,0.0001,0.05,0.99,Focal,True,0.99,BATTERY
0.4563043415546417,0.8317059278488159,0.1854838728904724,0.0013245033333078027,0.5364865064620972,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4582222104072571,0.8647474050521851,0.1409395933151245,0.0028288543689996004,0.4566284716129303,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.4567391276359558,0.8397472500801086,0.1818181872367859,0.0013245033333078027,0.5270270109176636,,,,,,,4,True,0.001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.46065935492515564,0.7664974331855774,0.21439628303050995,0.0025706940796226263,0.6736725568771362,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.45347824692726135,0.8322802782058716,0.17741934955120087,0.0026490066666156054,0.5310810804367065,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.45911112427711487,0.8565996885299683,0.14466816186904907,0.0042432816699147224,0.4779050648212433,,,,,,,4,True,0.001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.45355555415153503,0.8365018963813782,0.16554810106754303,0.0,0.4566284716129303,,,,,,,4,True,0.001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4497777819633484,0.8033677339553833,0.19612230360507965,0.0,0.4615384638309479,,,,,,,4,True,0.001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.4528888761997223,0.8365018963813782,0.16256524622440338,0.0,0.45826512575149536,,,,,,,4,True,0.001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.46399998664855957,0.8533405661582947,0.15883669257164001,0.029702970758080482,0.46317511796951294,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.46329671144485474,0.817258894443512,0.1764705926179886,0.010282776318490505,0.6460176706314087,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4566666781902313,0.8435632586479187,0.14988814294338226,0.021216407418251038,0.4680851101875305,,,,,,,4,True,0.001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4602173864841461,0.8460654616355896,0.17375366389751434,0.009271522983908653,0.5405405163764954,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.45847827196121216,0.8454911112785339,0.1649560183286667,0.01986755058169365,0.5364865064620972,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4615217447280884,0.8489373922348022,0.1664222925901413,0.011920529417693615,0.5527027249336243,,,,,,,4,True,0.001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.45355555415153503,0.8783270120620728,0.0932140201330185,0.0,0.4893617033958435,,,,,,,4,True,0.001,0.05,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.45652174949645996,0.8684663772583008,0.16422288119792938,0.0,0.49189189076423645,,,,,,,4,True,0.001,0.05,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.45391303300857544,0.8632969260215759,0.15615835785865784,0.0,0.5027027130126953,,,,,,,4,True,0.001,0.05,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.47999998927116394,0.8437679409980774,0.17888562381267548,0.03311258181929588,0.6351351141929626,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.47847825288772583,0.8311315178871155,0.1818181872367859,0.0397351011633873,0.6432432532310486,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.47644445300102234,0.8337860107421875,0.16629381477832794,0.03677510470151901,0.5891980528831482,,,,,,,4,True,0.001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.47555556893348694,0.8386746048927307,0.1580909788608551,0.028288543224334717,0.5957446694374084,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.48044443130493164,0.831070065498352,0.1871737539768219,0.035360679030418396,0.5826513767242432,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4735555648803711,0.8288973569869995,0.1700223684310913,0.035360679030418396,0.5761047601699829,,,,,,,4,True,0.001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.45488888025283813,0.8739815354347229,0.09992542862892151,0.0014144271844998002,0.49590834975242615,,,,,,,4,True,0.001,0.05,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4543478190898895,0.8483629822731018,0.1341642290353775,0.00397351011633873,0.5770270228385925,,,,,,,4,True,0.001,0.05,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4502173960208893,0.8271108269691467,0.14662756025791168,0.009271522983908653,0.5729729533195496,,,,,,,4,True,0.001,0.05,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.31956520676612854,0.22895358502864838,0.3769470453262329,0.08304498344659805,0.528862476348877,,,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.35065218806266785,0.22238266468048096,0.5055761933326721,0.056872036308050156,0.5623781681060791,,,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.3499999940395355,0.26199841499328613,0.4493769407272339,0.041522491723299026,0.5636672377586365,,,,,,,4,True,0.0001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.34217390418052673,0.20928402245044708,0.4338006377220154,0.03344867378473282,0.6129032373428345,,,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.3310869634151459,0.2534562349319458,0.526236891746521,0.03348729759454727,0.4207650125026703,,,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.3415217399597168,0.3107789158821106,0.322429895401001,0.06228373572230339,0.6010186672210693,,,,,,,4,True,0.0001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.3489130437374115,0.31864672899246216,0.37227413058280945,0.03575547784566879,0.5865874290466309,,,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.3410869538784027,0.261211633682251,0.5171339511871338,0.043829295784235,0.45415958762168884,,,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.34326088428497314,0.2265932410955429,0.3925233781337738,0.06920415163040161,0.61714768409729,,,,,,,4,True,0.0001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.38956522941589355,0.3351691663265228,0.48364487290382385,0.0069204154424369335,0.627334475517273,,,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.3921739161014557,0.37057435512542725,0.4376946985721588,0.014994232915341854,0.6434634923934937,,,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.38499999046325684,0.46184107661247253,0.3870716392993927,0.016147635877132416,0.5713073015213013,,,,,,,4,True,0.0001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.38717392086982727,0.34382376074790955,0.43146416544914246,0.016147635877132416,0.6587436199188232,,,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.39934781193733215,0.4909520149230957,0.4026479721069336,0.009227219969034195,0.5840407609939575,,,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.375,0.2690794765949249,0.5163551568984985,0.016147635877132416,0.5993208885192871,,,,,,,4,True,0.0001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.3897826075553894,0.36900079250335693,0.48364487290382385,0.0034602077212184668,0.5942274928092957,,,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.38152173161506653,0.2816679775714874,0.585669755935669,0.0046136099845170975,0.5441426038742065,,,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.40239131450653076,0.389457106590271,0.4252336323261261,0.012687427923083305,0.6782682538032532,,,,,,,4,True,0.0001,0.05,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.45695653557777405,0.8294084072113037,0.1825513243675232,0.0,0.5527027249336243,,,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4515555500984192,0.83595871925354,0.16853094100952148,0.0,0.4369885325431824,,,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.45577776432037354,0.8424769043922424,0.19090230762958527,0.0,0.399345338344574,,,,,,,4,True,0.0001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4586666524410248,0.8636610507965088,0.14541387557983398,0.0,0.4566284716129303,,,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4528888761997223,0.8462792038917542,0.15958240628242493,0.0,0.4353518784046173,,,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4597777724266052,0.8582292199134827,0.16778524219989777,0.0014144271844998002,0.43044188618659973,,,,,,,4,True,0.0001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4440000057220459,0.7555676102638245,0.281879186630249,0.0,0.37479540705680847,,,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4384782612323761,0.8101083040237427,0.21115241944789886,0.0,0.595516562461853,,,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.44131869077682495,0.7735973596572876,0.24242424964904785,0.0,0.5778275728225708,,,,,,,4,True,0.0001,0.05,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.44413042068481445,0.6632573008537292,0.2429906576871872,0.0011534024961292744,0.7529711127281189,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.436956524848938,0.6601101756095886,0.23753893375396729,0.0011534024961292744,0.7342954277992249,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.44108694791793823,0.6483083963394165,0.2429906576871872,0.0,0.7580645084381104,,,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4415217339992523,0.6664044260978699,0.24922119081020355,0.0,0.7334465384483337,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.43478259444236755,0.6404405832290649,0.22975078225135803,0.0011534024961292744,0.755517840385437,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.43782609701156616,0.6176239252090454,0.2616822421550751,0.0,0.7580645084381104,,,,,,,8,True,0.001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4302173852920532,0.5979543924331665,0.3052959442138672,0.0,0.7020373344421387,,,,,,,8,True,0.001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.44413042068481445,0.6365066766738892,0.28037384152412415,0.0,0.7419354915618896,,,,,,,8,True,0.001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.4356521666049957,0.6247049570083618,0.27336448431015015,0.0,0.7292020320892334,,,,,,,8,True,0.001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4611110985279083,0.8870179057121277,0.12378821521997452,0.0014144271844998002,0.45008182525634766,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4597777724266052,0.8680065274238586,0.14243102073669434,0.0014144271844998002,0.4566284716129303,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.45533332228660583,0.8728951811790466,0.12677106261253357,0.0,0.44517186284065247,,,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4588888883590698,0.8625746965408325,0.152125284075737,0.0014144271844998002,0.44517186284065247,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.457608699798584,0.8259620666503906,0.19428151845932007,0.0013245033333078027,0.541891872882843,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4555555582046509,0.874524712562561,0.12229679524898529,0.0014144271844998002,0.45008182525634766,,,,,,,8,True,0.001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4440000057220459,0.802281379699707,0.2170022428035736,0.0,0.3764320909976959,,,,,,,8,True,0.001,0.05,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4515555500984192,0.8115155100822449,0.21551081538200378,0.0,0.4075286388397217,,,,,,,8,True,0.001,0.05,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4506666660308838,0.8288973569869995,0.1812080591917038,0.0,0.4238952398300171,,,,,,,8,True,0.001,0.05,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.46934783458709717,0.5114083290100098,0.4267912805080414,0.042675893753767014,0.784380316734314,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4659999907016754,0.874524712562561,0.15958240628242493,0.02687411569058895,0.4157119393348694,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4628888964653015,0.874524712562561,0.1640566736459732,0.03394625335931778,0.37479540705680847,,,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.46533334255218506,0.8853883743286133,0.15585383772850037,0.02404526248574257,0.3895253539085388,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4628888964653015,0.8788701891899109,0.15585383772850037,0.021216407418251038,0.3944353461265564,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4664444327354431,0.8761542439460754,0.15585383772850037,0.03677510470151901,0.4108019769191742,,,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4508695602416992,0.8581275343894958,0.14149560034275055,0.0013245033333078027,0.5216216444969177,,,,,,,8,True,0.001,0.05,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4528260827064514,0.8615738153457642,0.147360697388649,0.0013245033333078027,0.5148648619651794,,,,,,,8,True,0.001,0.05,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4513043463230133,0.8552556037902832,0.1510263979434967,0.0013245033333078027,0.5135135054588318,,,,,,,8,True,0.001,0.05,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.28369563817977905,0.246262788772583,0.33566978573799133,0.11649365723133087,0.39049234986305237,,,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.2863043546676636,0.1897081434726715,0.3470764756202698,0.18475750088691711,0.40710383653640747,,,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.2991304397583008,0.24390244483947754,0.388629287481308,0.06805074959993362,0.43123939633369446,,,,,,,8,True,0.0001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.301086962223053,0.2698662579059601,0.30140188336372375,0.1499423235654831,0.44567063450813293,,,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.292391300201416,0.18700361251831055,0.4052044749259949,0.04857819899916649,0.4873294234275818,,,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.27239128947257996,0.203776553273201,0.2616822421550751,0.21337947249412537,0.401528000831604,,,,,,,8,True,0.0001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.29347825050354004,0.16994492709636688,0.36915886402130127,0.0968858152627945,0.48896434903144836,,,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.30478259921073914,0.21479150652885437,0.39641743898391724,0.13494808971881866,0.4269949197769165,,,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.291304349899292,0.2857142984867096,0.35307347774505615,0.12240184843540192,0.35610198974609375,,,,,,,8,True,0.0001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.3252173960208893,0.24270352721214294,0.4280359745025635,0.04849884659051895,0.5163934230804443,,,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.3376086950302124,0.26199841499328613,0.42601245641708374,0.06228373572230339,0.5254669189453125,,,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.33195653557777405,0.15971675515174866,0.4789719581604004,0.03575547784566879,0.5755518078804016,,,,,,,8,True,0.0001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.33673912286758423,0.26199841499328613,0.43847352266311646,0.059976931661367416,0.5101867318153381,,,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.33478260040283203,0.2664259970188141,0.3799256384372711,0.06990521401166916,0.5857699513435364,,,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.35021740198135376,0.2572777271270752,0.5038940906524658,0.03575547784566879,0.5144312381744385,,,,,,,8,True,0.0001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.32565218210220337,0.2572777271270752,0.3177570104598999,0.07151095569133759,0.5950763821601868,,,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.3395652174949646,0.2816679775714874,0.3839563727378845,0.03806228190660477,0.5755518078804016,,,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.3371739089488983,0.28447654843330383,0.3925650417804718,0.02488151751458645,0.5925925970077515,,,,,,,8,True,0.0001,0.05,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4267391264438629,0.5476003289222717,0.3403426706790924,0.0,0.7045840620994568,,,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.43239131569862366,0.6168371438980103,0.2741433084011078,0.0,0.7241086363792419,,,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4302173852920532,0.5751376748085022,0.29984423518180847,0.0,0.7325976490974426,,,,,,,8,True,0.0001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4341304302215576,0.6199842691421509,0.2827102839946747,0.0011534024961292744,0.7173174619674683,,,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.42434781789779663,0.41856804490089417,0.44548287987709045,0.0011534024961292744,0.7190153002738953,,,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.43130433559417725,0.5302910804748535,0.34813085198402405,0.0023068049922585487,0.7308998107910156,,,,,,,8,True,0.0001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4280434846878052,0.39339104294776917,0.4742990732192993,0.0,0.7300509214401245,,,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4217391312122345,0.4193548262119293,0.47507786750793457,0.0011534024961292744,0.6757215857505798,,,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4213043451309204,0.40833988785743713,0.4805296063423157,0.0,0.6808149218559265,,,,,,,8,True,0.0001,0.05,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4073913097381592,0.31549960374832153,0.5101246237754822,0.0,0.6943972706794739,,,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.40086957812309265,0.35247835516929626,0.48208722472190857,0.0,0.6595925092697144,,,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.406521737575531,0.40047207474708557,0.4151090383529663,0.0023068049922585487,0.7011884450912476,,,,,,,16,True,0.001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4060869514942169,0.3855232000350952,0.4392523467540741,0.0046136099845170975,0.6876060962677002,,,,,,,16,True,0.001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.41217392683029175,0.4217151701450348,0.4392523467540741,0.005767012480646372,0.6714770793914795,,,,,,,16,True,0.001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.41521739959716797,0.40440598130226135,0.43691587448120117,0.0069204154424369335,0.7037351727485657,,,,,,,16,True,0.001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4189130365848541,0.3910306990146637,0.47507786750793457,0.0,0.6960950493812561,,,,,,,16,True,0.001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.4019565284252167,0.3784421682357788,0.4828660488128662,0.005767012480646372,0.6307300329208374,,,,,,,16,True,0.001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.40913042426109314,0.45082610845565796,0.41588786244392395,0.0034602077212184668,0.6553480625152588,,,,,,,16,True,0.001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.4334782660007477,0.625491738319397,0.22274143993854523,0.0,0.7750424742698669,,,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.43521738052368164,0.6129032373428345,0.2725856602191925,0.0,0.7410866022109985,,,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4321739077568054,0.5940204858779907,0.27492213249206543,0.0,0.7470288872718811,,,,,,,16,True,0.001,0.0005,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.43913042545318604,0.6758458018302917,0.20015576481819153,0.0,0.7674023509025574,,,,,,,16,True,0.001,0.001,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4389130473136902,0.7104641795158386,0.17133955657482147,0.0,0.7606111764907837,,,,,,,16,True,0.001,0.001,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.43326085805892944,0.6018882989883423,0.2780373692512512,0.0,0.7393888235092163,,,,,,,16,True,0.001,0.001,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.4360869526863098,0.5137686729431152,0.37616822123527527,0.0,0.7385398745536804,,,,,,,16,True,0.001,0.05,0.95,Focal,True,0.999,CRIMINAL DAMAGE
0.4330434799194336,0.5719905495643616,0.30295950174331665,0.0,0.7436332702636719,,,,,,,16,True,0.001,0.05,0.95,Focal,True,0.995,CRIMINAL DAMAGE
0.4315217435359955,0.5507474541664124,0.361370712518692,0.0,0.696943998336792,,,,,,,16,True,0.001,0.05,0.95,Focal,True,0.99,CRIMINAL DAMAGE
0.45758241415023804,0.8102791905403137,0.16486068069934845,0.01413881778717041,0.642699122428894,,,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4560869634151459,0.8385984897613525,0.18988269567489624,0.021192053332924843,0.4905405342578888,,,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.4610869586467743,0.8523836731910706,0.17155425250530243,0.018543045967817307,0.5256756544113159,,,,,,,16,True,0.001,0.0005,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.457608699798584,0.8431935906410217,0.1832844614982605,0.02781456895172596,0.49459460377693176,,,,,,,16,True,0.001,0.001,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4589011073112488,0.8115482330322266,0.17414860427379608,0.007712082471698523,0.6393805146217346,,,,,,,16,True,0.001,0.001,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.46173912286758423,0.8437679409980774,0.20307917892932892,0.02781456895172596,0.48243242502212524,,,,,,,16,True,0.001,0.001,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.4542222321033478,0.8451928496360779,0.15659955143928528,0.0,0.45499181747436523,,,,,,,16,True,0.001,0.05,0.99,Focal,True,0.999,CRIMINAL DAMAGE
0.4560000002384186,0.8517110347747803,0.16107381880283356,0.0,0.4386252164840698,,,,,,,16,True,0.001,0.05,0.99,Focal,True,0.995,CRIMINAL DAMAGE
0.45222222805023193,0.831070065498352,0.1640566736459732,0.0,0.46644845604896545,,,,,,,16,True,0.001,0.05,0.99,Focal,True,0.99,CRIMINAL DAMAGE
0.29021739959716797,0.29411765933036804,0.3076923191547394,0.24146054685115814,0.3024875521659851,,,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.27543479204177856,0.20618556439876556,0.40641313791275024,0.14827202260494232,0.29881924390792847,,,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.25956520438194275,0.23131392896175385,0.2118380069732666,0.25951558351516724,0.34210526943206787,,,,,,,16,True,0.0001,0.0005,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.2644444406032562,0.2293291687965393,0.3005738854408264,0.2889137864112854,0.2352309376001358,,,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.2997802197933197,0.22979620099067688,0.5036179423332214,0.09927360713481903,0.2818280756473541,,,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.2839130461215973,0.27003610134124756,0.32862454652786255,0.1492891013622284,0.3547758162021637,,,,,,,16,True,0.0001,0.001,0.9,Focal,True,0.99,CRIMINAL DAMAGE
0.2760869562625885,0.23579108715057373,0.3425787091255188,0.18360276520252228,0.3160291314125061,,,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.999,CRIMINAL DAMAGE
0.2742222249507904,0.28462886810302734,0.3537271320819855,0.18801090121269226,0.16745655238628387,,,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.995,CRIMINAL DAMAGE
0.2759999930858612,0.35741445422172546,0.19761371612548828,0.17538896203041077,0.3191489279270172,,,,,,,16,True,0.0001,0.05,0.9,Focal,True,0.99,CRIMINAL DAMAGE
