Best Prec @1 Accy,Accuracy of Class 0,Accuracy of Class 1,Accuracy of Class 2,Accuracy of Class 3,Accuracy of Class 4,Accuracy of Class 5,Accuracy of Class 6,Accuracy of Class 7,Accuracy of Class 8,Accuracy of Class 9,batch_size,shuffle,learning_rate,reg,momentum,loss_type,save_best,beta,dataset
0.3897826075553894,0.0,0.3298968970775604,0.04565701633691788,0.6959999799728394,0.40275049209594727,0.5962963104248047,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.999,THEFT
0.3823913037776947,0.0,0.34315168857574463,0.19265033304691315,0.5687272548675537,0.40275049209594727,0.5962963104248047,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.995,THEFT
0.3897826075553894,0.0,0.3343151807785034,0.10690423101186752,0.5803636312484741,0.5019646286964417,0.5962963104248047,,,,,8,True,0.001,0.0005,0.9,Focal,True,0.99,THEFT
0.38760870695114136,0.0,0.3372606635093689,0.09131403267383575,0.6552727222442627,0.40275049209594727,0.5962963104248047,,,,,8,True,0.001,0.001,0.9,Focal,True,0.999,THEFT
0.38652172684669495,0.0,0.3416789472103119,0.07349666208028793,0.6058181524276733,0.47740668058395386,0.5962963104248047,,,,,8,True,0.001,0.001,0.9,Focal,True,0.995,THEFT
0.38217392563819885,0.04444444552063942,0.3151693642139435,0.07795099914073944,0.6327272653579712,0.41944989562034607,0.5962963104248047,,,,,8,True,0.001,0.001,0.9,Focal,True,0.99,THEFT
0.42586955428123474,0.0,0.13333334028720856,0.07649513334035873,0.59300696849823,0.5612859725952148,0.5133333206176758,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.999,THEFT
0.4128260910511017,0.03932584449648857,0.16249999403953552,0.08344923704862595,0.5475524663925171,0.5472203493118286,0.5133333206176758,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.995,THEFT
0.416304349899292,0.0,0.19374999403953552,0.11682892590761185,0.494405597448349,0.5874078869819641,0.5133333206176758,,,,,8,True,0.001,0.0005,0.95,Focal,True,0.99,THEFT
0.3906521797180176,0.0,0.3166421353816986,0.15144766867160797,0.6399999856948853,0.39783889055252075,0.5962963104248047,,,,,8,True,0.001,0.001,0.95,Focal,True,0.999,THEFT
0.3980434834957123,0.0,0.36082473397254944,0.11915367841720581,0.6654545664787292,0.3958742618560791,0.5962963104248047,,,,,8,True,0.001,0.001,0.95,Focal,True,0.995,THEFT
0.4000000059604645,0.01123595517128706,0.24166665971279144,0.280945748090744,0.4020979106426239,0.5298057794570923,0.5133333206176758,,,,,8,True,0.001,0.001,0.95,Focal,True,0.99,THEFT
0.43521738052368164,0.0,0.06875000149011612,0.1738525778055191,0.5832167863845825,0.5733422636985779,0.5133333206176758,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.999,THEFT
0.4350000023841858,0.0,0.16458334028720856,0.140472874045372,0.5671328902244568,0.5733422636985779,0.5133333206176758,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.995,THEFT
0.43086957931518555,0.0,0.1354166716337204,0.17107093334197998,0.548251748085022,0.5733422636985779,0.5133333206176758,,,,,8,True,0.001,0.0005,0.99,Focal,True,0.99,THEFT
0.43173912167549133,0.0,0.14374999701976776,0.07093185186386108,0.6321678161621094,0.5411922335624695,0.5133333206176758,,,,,8,True,0.001,0.001,0.99,Focal,True,0.999,THEFT
0.43239131569862366,0.0,0.05416666716337204,0.17524339258670807,0.5783216953277588,0.5733422636985779,0.5133333206176758,,,,,8,True,0.001,0.001,0.99,Focal,True,0.995,THEFT
0.43630436062812805,0.0,0.06875000149011612,0.16411682963371277,0.5951048731803894,0.5699933171272278,0.5133333206176758,,,,,8,True,0.001,0.001,0.99,Focal,True,0.99,THEFT
